name,review,rating
셀리스도넛,"그냥그래요,,오래된 기름맛이 너무 강해요ㅠ",2
셀리스도넛,유명한 것에 비해 맛없음,3
셀리스도넛,친절하시고 가게도 예뻐요 그런데 맛이...ㅎ 갠적으로 50점..조금 밑..,3
셀리스도넛,한번은 사먹을 만한 곳인 것 같습니다,3
화로상회 신촌점,"맛은 있었는데 가게 측 결제 잘못이라 다시 전화했더니 ""빨리도 전화하시네요?""이래서 기분이 팍상했어요",2
화로상회 신촌점,분위기나 위생은 괜찮은거 같은데 자리가 너무 좁고 고기는 간이 안되어 있어서 아쉬웠습니다,2
화로상회 신촌점,좋아요,3
콩불 신촌점,콩나물밖에 없음,1
콩불 신촌점,날파리가 많아요..,3
콩불 신촌점,맛있네요 밥이 좀 적음,3
야바이,조금 더웠어요 해산물 양이 코딱지만큼 이었어요,1
야바이,"예약자를 우선하는 건 알겠는데 그럼 그 시간대가 전부 예약이 됐으면 안내를 하든가, 예약 없이 오는 사람들을 받질 말든가 하시면 좋겠네요. 근 두 시간 기다리다 물어보니 예약자가 안 오면?? 들어가는 시스템이라는... 황당한;;; 대답만.. 그런 걸 예약이 다 찼다고 하지 않나요??;; 알바들도 바쁘니까 사람 뻔히 세워두고 서로 모른척만 하네요ㅎㅎ 환기 안 되는 거야 예전부터 그랬다지만 요즘은 더 심해진 건지 눈이 맵네요",1
야바이,처음에 갔다가 예약 안해서 못먹고 분위기도 좋아 보이고 리뷰도 좋아서 기대하며 예약하고 방문했는데 음식은 그닥 맛있지도 않고 직원분들이 말만 친절하게 하고 표정이나 행동은 전혀 그렇지 않아 실망이네요 기린맥주 먹으러갔는데 기계고장이라고 먹지도 못하는데 죄송하단말 하나없고 사장님은 음식 만드느라 정신없고 대실망이였네요,1
야바이,솔직히 몬자야끼는 서울에서 유일하게 파는곳이라 가고 맛있어요 근데 예약확정부터 답답했어요.. 토요일예약 걸어두고 평일에 확정 안되길래 전화하니 자정지나면 된다더니 다음날도 안되서 동생이 전 화해보니 토요일예약은 또 전날확정된다고.. 그럼 첫전화때예약요일 탐색이라도 하시고 말씀해주시지.. 무튼 방문햇을땐 알아서 메뉴판을 주지도 않고 음식제조도 자리에 재료만 가져다두고 한참 냅두 시길래 말해야 해주고 직원들끼리 소통안되는거같더라구요 분명 첫주문시 맥주 한잔만 먼저달라햇는데 안나오길래 말하니까 두잔 들고오고.. 좀 답답했어요.. 음식 나오는 속도는 특성상 늦는다 ...,1
야바이,코로나때문인지ㅠㅠ 예약한게 무색할정도로 사람이 전혀 없어서 민망..ㅎㅎ 가게 빌린줄ㅋ 몇년 전에 즐겨 찾던 곳이라 그 맛이 그리워서 방문했는데 ...... 오픈시간 첫 손님으로 갔는데 테이블에 말라 비틀어진 야끼소바 조각이 있어서 먹기 전부터 살짝 비위가 상했음... 오꼬노미야끼는 역시 맛있었지만 야끼소바는 면도 너무 불어서 나오고.. 양배추가 뭐 거의 없어서 깜놀 심지어 손질도 안된 큼지막 한 양배추들... 데려간 친구에게 엄청 칭찬한게 뻘쭘했음 이제 별로 그리워하지 않을 듯 추억의 맛집 잃은 느낌,1
야바이,몬자야끼랑 오코노미야끼 먹었는데 생각보다 그저 그랬어요. 처음 조리할때 좀 뒤로 물러나라 할게 아니고 앞치마를 준비해 주시는게 좋을거 같아요. 서빙하시는분은 모르겠고 계산하시는 분은 친절하 시더라구요. 재방문의사는 없습니다.,1
야바이,4명갔는데 일단 2인분 시켰더니 이상한 눈짓을 주시네요~ 처음 가는 거라 잘 몰라서 일단은 시킨건데 1인 1인분 권장이지 강제 아니잖아요. 그래도 4인분 시켜먹고 나왔어요 맛은 보장! 많이 먹으면 느끼해여,1
야바이,"5번쨰 방문인데요,오늘 방문은 정말 실망입니다. 1.착석하자마자 불판에서 엄청난 비린내가 올라옴 2.오꼬노미야끼 안에 양배추가 거의 안 익음 3.돼지오꼬 2개(9천*2)+치즈사리1개(2천)+오믈렛 소 바1개(1만1500원) 시켰는데 집에가서 결제금액 보니 31500이 아닌 32500원 나왔네요.귀찮아서 연락 안했지만,계산도 똑바로 안 된거같아요ㅠㅠ 그 불판에 비린내가 계속 올라오다보니 당연히 음식 맛도 떨어졌습니다. 이 부분은 신경써주심 좋을거같아요.",1
야바이,만드는사람이 처음이었는지 반죽 다지는것도 안하고.. 고기 따로익혀서 다져서올려야되는데 안익은고기 반죽위에 걍 올려버림.. ㅋㅋㅋ 나중에 다른 직원이 와서 수습하고ㅋㅋㅋ 이미 고기 누린내는 다 벴고요? 그냥 조용히하고 빼던가 신입 직원 불러세워서 자기가 어떻게 했는지 보라는건.. 잘못 만든 음식이라는거 티내는거밖에 더됨? 아직 서투른 직원 현장에 투입시키면서 봐주지도 않고하면 그게 철 판요리 전문점인가 ㅋㅋㅋ 어처구니없어서 ... 맛도 저번주랑 너무 다르고 여러모로 기분 더러운 식사시간이었음.. 신입직원 가르칠때는 돈주고 팔아먹는 실전이아니라 따로 시간을 내셔야죠.. 저...,1
야바이,진짜 별로였던... 일본에서 먹었던 맛른 둘째치고 집에서 만들어 먹은 것보다 맛이 떨어지는 그냥 소스 빨 오코노미야끼.. 그래도 오코노미야끼는 괜찮았는데 몬자야끼는 충격 그 자체였다. 불 조절 잘못하신건지 가운데부터 새까맣게 타는데 빨리빨리 안드셔서 그런거라고 몬자야끼는 태워먹는 음식이라고 설명하시는 거 보고 기함함... 인생 그렇게 빨리 완벽하게 타는 거 처음봤음ㅋㅌㅋㅌㅋㅋㅋㅋ 철판이 안좋은건지..,1
야바이,직원이 만들다가 훅 가버려서 베이컨 내가 뒤집었는데 다시온 여직원이 다탔는데 탄거 아니라고 우기고 다시 해요? 따지는데 직원 교육 똑바로 시키세요 애들 마인드가 쓰레기ㅡㅡ 비오는날 예약해서 찾아갔더니 서비스 욕나옴 가지마요 맛도 그닥,1
야바이,"바쁘신건지 원래는 도너츠모양으로 만들고 가운데 반죽부어서 익혀서 토핑이랑 섞는건데 양배추넣고 볶다가 그냥 반죽넣고 섞어서 뭐라그래야지..몬자야끼 특유의 그 떡?죽같은 느낌이라고 해야하나 그런 느낌이 없었어요. 일본에서 먹을 때도 여쭤봤는네 이렇게 익혀야지 그 특유의 식감이 산다고 그랬었거든요, 가게 직원분이. 그래서 아무리 익혀도 질척질척해서 퍼지지도 않고 심지어 제일 끝 쪽은 불도 없어서 한 쪽 다먹은다음에 반죽 옮겨서 익혀먹을 정도로 불이 없었어요 ^.^ 제가 손가락으로 만져도 데이지 않을 정도니 얼마나 약했는지 짐작하시겠죠..직원 분께 여쭤봤더니 원래 불이 없...",1
야바이,야바이를 여러번 방문하고 다른 사람들한테 추천할 정도로 좋아했던 곳이었는데 이번에 방문하고 너무 실망했네요. 일하시는 직원분 서비스 태도도 마음에 안들고 음식 만드는데 자기 기분나쁜 티 팍팍 내면서 테이블 지저분하게 만들고 가버리는데 그냥 나오려다 참았네요. 몬쟈야끼 만드는데 튈 수 있으니 조심하라는 말도 없이 팍팍 놔서 팔에 다 튀겼구요. 숟가락이랑 하나도 그냥 던져놓고 가버리고 뭐하는 짓인가요? 예전에도 그리 친절한 편은 아니라는걸 느꼈어도 이정도는 아니었던 것 같은데 이번엔 정말 최악에 실망 그 자체였습니다. 손님이랑 기싸움 하는것도 아니고 뭐하는 짓인지 모...,1
야바이,최악의 위생,1
야바이,약간 매장이 시끄러웠습니다,2
야바이,예약을 했는데 20분정도 늦게가서ㅜㅜ 미리 연락하거나 오는전활 받았어야 했는데.. 그래서 한30분 기다려야했어요 ㅠㅠ 예약하고도 기다려서 속상했지만 제 불찰이니 ㅠㅠ 이날 생생정보통 촬영왔 더라구요 일단 오꼬노미야끼랑 몬자야끼 시켰는데 뭐라는 설명도 없고 몬자야끼를 먼저해주심 철판에 엄청 칼처럼 찍어대며 요란한 쇼맨쉽 근데 그게 오꼬노미야낀줄 알고.. 맛은 진짜 별로였어여 김치 전이나 전 반죽 생으로 먹는느낌... 이게 눌려붙여서 긁어먹는데 영... 근데 알고보니 이게 몬자야끼... 후에 해주는 오꼬노미야끼는 진짜 맛있었어요 맥주랑 찰떡 근데 여기가 넘 낮아요 화장실도 ...,2
야바이,제 입맛에는 별로였어요 ㅠ 숙주 향이 너무 강해서 다른 재료맛이 나질 않았어요 소스랑 숙주맛만 남,2
야바이,저번에예약안하고 가서 기다리다가 포기하고 예약하고 다시 간거였는데 솔직히 저는 그정도 기다려서 먹을 정도는 아니였네요~양도 적고 야끼소바는 면보다 숙주가 대부분인듯...넘 배고파서 맛있게는 먹고왔어여 양이 적어서 둘이서 메뉴3개 시켜먹었어요 음식 조리시간이 길어서 웨이팅이 긴거같아요 웨이팅이 너무 길어서 두번은 안갈듯요,2
야바이,오코노미야키 말고 그 무슨 미음으로 시작하는 메뉴는 직원이 구워주지않고 내가 알아서 타지않게 신경쓰고 긁어내야하는게 매우 불편했다,2
야바이,맛있습니다 그러고 가게 분위기도 좋아요 하지만 음식이 너무 늦게 나옵니다 메뉴당 20~30분 정도? 양이 가격에 비해 적다고 느꼈고 서빙하시는 남자분들이 친절하다고는 못느꼈습니다 아쉬움이 많이 남았지만 맛은 괜찮았어요,2
야바이,바퀴벌레 봤네요... 의자 안에서... 화장실도 별로였고... 몇 번 들렀었지만 이번엔 정말 위생상태 별로였어요... 그 때도 참았던거 같은데 그 발 많이 달린 검은색 친구 때문에 재방문 의사가 떨어졌어요...,2
야바이,마를 넣는다고 홍보? 방송?해놓고능 막상 가서 물어보니 마는 들어가지 않는다고 해서 당황스러웠습니다 그리고 몬자야끼는 너무 달았어요,2
야바이,좋앗습ㄴ다,2
야바이,기대한것보다 별로 ㅠ,2
야바이,"맛은 있어요! 근데 테이블에 있는 철판에서 만들어주시는거라 더운 건 감안하셔야 해요.근데 테이블상태나 바닥상태나 위생이 아쉬워요... 테이블닦던 행주로 철판 닦는 거 보고 깜짝 놀랐어요.테이블도 끈적끈적 기름때가 많았어요.그리고 여자직원분 불친절하시구요,,, 다시 방문할지는 잘 모르겠네요..",3
야바이,가성비는 그저 그렇지만 정말 맛있어요. 인테리어가 진짜 일본식이라 멋져요.,3
야바이,"오꼬노미야끼는 엄청 맛있지만, 예약을 했지만 대기도 있었고 직원들이 무관심해서 조금 아쉬웠습니다",3
야바이,일본에서 먹는 느낌 환풍기가 따로 없어서 연기가 몰려서 좀 힘들고 계단이랑 식탁이 기름기때문에 끈적거림 청소가 좀 덜 된듯 맛은 있었으나 오코노미야키를 자리에서 안만들어주고 만들어서 나와서 볼거리가 적고 가격대비 작은 사이즈라서 2차로 가볍게 즐기는 정도로 추천 배채우려고 가려면 메뉴 많이 시켜야할듯 하이볼이 너무 달고 별로 사와도 그냥 사이다같은 알콜맛이 하나도 안남,3
야바이,분위기나 이런건 좋았습니다. 예약하고 가니 대기도 없이 들어갈 수 있었던 점도 좋았구요(오후 6시 반 예약했었어요) 그런데 생각보다는 조금 느끼한 감이 있었고 양배추나 이런 채소들의 식감도 잘 안느껴져서 조금은 아쉬웠네요.,3
야바이,직원분들은 친절한데 메뉴들 맛이 다 비슷하니까 금방 질리고 하이볼이 맛 없어요 ㅠㅠ,3
야바이,예약필수. 안하니까 한시간 반 기다립니다.,3
야바이,일본에서 먹던게 생각나서 제일 유명한곳으로 찾아갔지만 비싼돈 주고 먹을 만큼은 아니었습니다 기본적인 맛 보다도 해산물이나 고기같은 재료가 너무 적게 들어갑니다...그래도 예약은 하고가서 금방 들어가긴했네요.,3
야바이,몬자야끼는 맛있었으나 다른메뉴는 다소 실망스러웠어요 다양한 일본식 술이 있어 여자분들에게 강추 다만 청결도가 매우 아쉬웠음,3
야바이,"예약하고 가서 기다리지 않아서 좋았고, 맛도 무난하게 다 맛있었으나 시원하고 맛있는 생맥을 기대하고 갔는데 .. 기린이랑 클라우드 둘다 맛이 없었어요 ㅠ ㅠ 또한 서버분이 친절하시고 좋지만 너무 바뻐서 주문하기 죄송할정도 였고 지하다 보니 통풍이 잘안되서 그런지 손님들이 몰린뒤에는 공기가 너무 탁하고 냄새가 너무 많이나요",3
야바이,서비스가 이전에 방문했을때랑 비교해서 별로라 좀 당황스러웠네요.. 사람이 항상 많아서 일찌감치 예약을 하고 갔는데 예약된 자리가 너무 별로라서 기분이 좋지는 않았지만 알바생분이 새로오셨는지 철판을 다루시는게 그렇게 능숙해보이지는 않으셨어요.. 새우도 테이블에 다 떨어뜨리시고ㅎㅎ.. 학생때부터 자주가던 식당인데 좀 그렇네요ㅠ 맛은 괜찮습니다,3
야바이,ㅇ,3
야바이,그냥 먹을만 합니다 생각보다 양배추가 대분은 식재료이네요,3
야바이,굿,3
야바이,맛은있지만 술집이라 그런지 좀 더러운 느낌이 나고..지하라서 공기가 탁하고 숨이 막히는 기분? 직원분들은 친절하셨으나 해산물이 싱싱해보이지않았고 들어가는 토핑양도 너무 적었어요 믹스오꼬노미야끼 하나시켯을때 오징어 몇조각과 새우하나를 다져서 넣어주시더라구요 ;;가격 11000원에....흠..적당한 걸까요 과연..,3
야바이,오코노미야끼가 구워 나와서 아쉬웠어요,3
야바이,음식은 먹을만 했습니다. 근데 아무래도 지하라 그런지 날파리가 날라다녀서 조금 불편했내요. 솔직히 다시 방문할지는 몰겠내요,3
야바이,환기가 안돼서 눈이 너무 아프고 답답합니다. 오픈하고 15분만에 가서 지하층에만 사람이 있었는데 너무 오래걸렸고요. 몬자야끼 맛이 그냥 그래서 왜 한국에 오코노미야끼만 인기있는지 알것 같았습니 다. 이 집에서는 몬자야끼 야끼소바 오코노미야끼를 1종씻 시켰는데 야끼소바만 맛있었고 나머진 다 별로였어요.,3
야바이,몬자야끼는 아주 맛있었어요 근데 오코노미야끼는 맛은 있으나 평범한 정도였어요. (둘다 양은 적네요),3
야바이,가성비 괜찮음. 다소 시끄러움. 연인끼리 가면 나을듯. 남자끼리 가서 폭망,3
야바이,맛도 좋고 분위기도 좋은데 환기가 좀 아쉬웠어요 ㅠㅠ,3
야바이,직원도 친절했고 맛도 있었어요!,3
꾼낚시카페 홍대신촌점,"카운터에 계신 사장님은 친절하셨는데 설명해주시는 직원분이 굉장히 매너없었어요 젊은 커플들한테는 오자마자 반말하고, 일하기 귀찮으신지 계속 툴툴거리시고 불친절하시더라구요. 실내낚시장에는 심지어 죽은물고기 한마리가 둥둥떠다니는데 바쁘셔서 그런지 관리못하시더라구요... 하필 제가 방문한날만 그런건지는 몰라도 무척 실망이었습니다. 1kg짜리 대물낚아서 기분좋았지만 서비스때문에 아쉬웠습니다.",1
꾼낚시카페 홍대신촌점,굿,3
꾼낚시카페 홍대신촌점,굿,3
꾼낚시카페 홍대신촌점,재미는있었는데 순위권에 올라간거 이미 계산하고 시간 끝나서 인정안해준다한게 좀 어이없었어요,3
꾼낚시카페 홍대신촌점,낚시하는 방법만 알려주고 고기 체중 재는 기계 옆 버튼 사용 법등은 안 알려줘서 한참 후에나 게임에 참여했네요.그다지 바빠 보이지도 않던데 첨 하는 사람에겐 전체적으로 설명 좀 잘 해 쥤으면 좋겠어요,3
신촌고기창고,고기는 맛있는데 서빙하시는 분들이랑 알바들 넘 정신없어요. 고기를 구우려면 다 구워주든가 아님 아예 말든가...굽다가 사라지고 기다리고있으면 제일 짬 높아보이는 여사님은 고기 뒤집으라고 채근하 시고. 뭐 어쩌라는거??? 6명이서 갔는데 6인분 시키고 뭔가 고기 더 시키라는 식으로 눈치주심. 17만원쓰고 왔는데 기억에 남는 반찬은 없음 그냥 무난... 고기 질은 좋았음. 중간에 사장님(?)으로 보 이는 남자분이서 홀에 나오셨는데 그분만 친절하심 알바들은 무난 홀 여사님은(머리 하나로묶고 안경쓰고 문앞에서 사람지나가는거 호객하려고 계속 보시는 분 있음)최악임 고기 먹으면서 눈치...,1
신촌고기창고,"삼겹살을 맛있게 구워쥬셔서 잘먹었습니다. 반찬도 원낙 깔끔했구요 허나,사장님의 태도나 직원들의 서빙하는게 빵점이였어요. 저히가 삼겹살을 다 먹고난 뒤에 갈려고한참에 된장찌게가 나와서 넘 놀랬고, 외국인친구들에게 한국인들의 정석 이미지로써 너무 태도가 불성실하다는 생각이 들었네요ㅡㅡ;;다른분들에겐 이런것을 안하길바라며 나중엔 방문하길 꺼려지네요 된장찌개에 어떤향신료가 들어간건지 모르지만 너무 짜고매워서 못먹을정도였어요ㅠ 앞으론 맛보단 사장님께서 직원교육에 신경써서 임해쥬세요",1
신촌고기창고,일단 예약하고 갔는데 4인이상 고기 1인분서비스 있어요 그런데 말씀드려야 챙겨주시고 아..1인분이 양이 이렇게 적구나 싶었어요 고기는 괜찮은데 뭔가 풍족하지않고 서빙하시는분들이 자꾸 불을 빼 려고 더시키라하셔서 좀 불편했어요..,1
신촌고기창고,"평이좋아서 방문했어요 반찬은 괜찮은데 결정적으로 고기가 맛이없네요 일부러 13,000원짜리 시켰는데 육즙이없고 퍽퍽하고 별롭니다.. 이모님도 오셔서 고기맛있죠? 더시켜먹어요 그러시고~ 재방문 의사 없습니다.",2
신촌고기창고,"신촌의 정육점 같은 조명을 하고 있은 집입니다 조명 덕분에 눈이 가서 들어갔더니 거기가 아닌 2층으로 올라가라더군요... 이동 중에 바닥에서 미끄러질뻔했습니다. 바닥에 고기 기름이 두껍게 깔린듯 한 그때 나갔어야 했나봅니다 2층은 좁은공간에 사람들 소리와 일하시는 이모님이... 사람들 소리보다 더 큰 목소리로 주문을 외치시고, 그걸보며 웃기 바쁜 중국인 알바생 남녀분.. 산만하고 시끄럽고. .. 개인적으로 다시는 인테리어만 보고 속아서 선택하지말자! 고 다짐해 봅니다",2
신촌고기창고,음료 서비스 준다고 하는데 안 주네요...,2
신촌고기창고,"고기맛 , 서비스 둘 다 쏘쏘",2
신촌고기창고,맛이 없는 건 아닌데 가격에 비해 고기 양이 적게 느껴진다. 명이나물은 무한리필이 되기에 별 2개. 마음의 소리로는 별 1개짜리 추천.,2
신촌고기창고,정신 없어요..,2
신촌고기창고,명품삼겹만 맛있고 통통삼겹은 별로입니댜 ㅎㅎ양적고 비싸긴해요.,3
신촌고기창고,친절하고 좋았어요 맛있었고,3
신촌고기창고,1. 고기는 확실히 맛있습니다. 저는 갈비?? 뼈 붙어있는 삼겹살 같은거 먹었어요. 고기 맛은 맛있어요. 2. 고기 굽는데 기름이 엄청 튑니다. 제 생각은 불판의 문제인거 같음. 아무리 삼겹살이라도 이렇게 튀는 곳은 잘 보지 못함. 3. 직원 분들이 친절하지 않습니다. 고기를 구워 줄거면 구워주지 어떤 테이블은 초시계 소리가 나면 바로 가서 구워주고 어떤 테이블은 안구워주고 초시계 소리는 계속 삑삑 나 는데 테이블에 안오는 거 보면 직원들이 눈치보면서 일하는거 강은 느낌을 받았습니다. 별로 마음에 들지는 않았어요. 엄청 눈코뜰새 없이 바쁜 거 처럼은 안보였는데(다른 거 때문에 바빴을 수...,3
신촌고기창고,구워주시길래 믿고 있었는데 홀랑 태워먹었어요,3
신촌고기창고,좋아요,3
신촌고기창고,굿,3
신촌고기창고,맛은 진짜 흠잡을 거 없어요 근데 모자쓰고 안경쓰신 아주머니 늘 가서 뵐 때마다 불친절해요. 1-2천원 밥 먹는 것도 아니고 제가 불친하게 군 것도 아닌데 그러실 필요 있나요? 맛있다고 신촌 놀러온 지인들 데리고 가면 진짜 고기 맛은 훌륭하다 그러는데 서비스는 별로입니다,3
신촌고기창고,맛은 괜찮은데 그릇에 뭐 묻어있고 더러웠어요,3
신촌고기창고,좋아요,3
신촌고기창고,고기 맛있었어요! 근데.... 4인이상 이벤트로 만원 상품권을 못받았는데 어떻게 받는건가요?,3
신촌고기창고,적당했음,3
신촌고기창고,맛있는데 외국인 여자직원이 매우 불친절함,3
신촌고기창고,"예약하고간거에 비해 자리가 너무 협소했어요. 테이블도 좁고 앉은 자리도 뒷쪽에 앉은분이랑 닿을정도였어요.(2층)ㅠㅠ 그래도 고기는 수입산도, 국내산도 맛있었고 사이드 야채들도 맛있었어요!",3
신촌고기창고,가격대비 맛은 괜찮은데 너무 시끄럽고 손님이 많아서 봉업원이 부족해보여요,3
신촌고기창고,고기는 맛있는데 매장이 조금 어수선해요~ ㅠ ㅠ,3
신촌고기창고,고기질이 좋네요 맛좋음,3
신촌고기창고,고기 맛잇어요 ㅎㅎ,3
벽제갈비 신촌점,소고기는 비싼만큼 맛있는데 냉면(식사)은 너무 부실해요 고기도 한점밖에 없고..ㅜ,2
벽제갈비 신촌점,양곰탕 맛이 계속 변하는거같네요. 식사하고있는데 일하시는분들이 주변에 계속 서성이면서 쳐다보는것도 불편해요.,3
도토리칼국수,평소 도토리로 만든 음식 좋아해요. 신촌쪽으로 검색하다 평점이 좋아 먹으러 갔어요. 실내는 넓고 친절도는 그냥임. 우리입맛에는 많이 짰지만 물마시며 먹었어요. 야채신선도 - 별로예요. 죽을 만들때 간이세니 좀 싱겁게 해달라고 부탁드렸는데 ...... 죽도 짰어요. 평점은 못믿겠어요ㅠㅠ,1
정육면체,깨부수면은 양호하나 초유린기는 특색이 없고 우육탕면도 최악임,1
정육면체,두번째 방문인데 백탕에서 머리카락 나왔네요 백탕만 환불 받고 계산은 하고 나왔는데... 한창 먹던 중에 국물에 절여있는 머리카락 나온거라 비위 상해서 별로였네요 미슐랭이라 믿고 재방문했는데 위 생 상태에서 실망했습니다,1
정육면체,생각보다 평범,1
정육면체,평범한 맛,1
정육면체,"신촌 지역의 식당이 워낙 별로라, 그중 괜찮은 식당인 것은 맞지만 미슐렝 급은 아닙니다. 친절도는 낮은 편이며 장소가 협소하여 가방을 뒤에 쌓아 놓고 먹어야 합니다. 이정도 시설과 서비스로 어떻게 미슐렝 1스타인지 모르겠습니다. 음식은 대만 가정식 스타일인데, 담백한 편이나 편하게 식사하기 어려운 분위기 입니다.",1
정육면체,쓰레기,1
정육면체,미슐랭이라고해서 너무 기대를 많이했네요 가격은 착한편이나 ... 그래도 맛있긴 맛있지만 엄청까지는 아니고 그냥 먹을만하네 맛있네정도... 쌀국수맛이 살짝나고~~ 고기는 기름기가없는편이었으나 전 기름기많고 부드러운게좋음 기름기너무없으면 질겨서... 그리고 손님이 식사할때는 식사하는 테이블라인에서 랩으로 식기 통 감싸고 그러지좀마세요 밥먹는데 테이블 쾅쾅거리고 테이블흔들리고 그런 랩핑 작업은 손님 테이블라인에서 하면안되죠 밥먹는데 쾅 ... 쳐다봤는데 눈마주쳐도 죄송하단말한마디안하고 그게뭡니까 여자 직원분 사과하셨어야죠,1
정육면체,직원이 싸가지가 없네요,1
정육면체,그릇이 미끌미끌 ㅠ,2
정육면체,ㅜㅠ저 너무 기대하고 먹었나봐여.. 저한테는 너무 느끼해서 먹다가 남기고 나왔어요… 처음은 맛있게 먹다가 느끼하고 물려서.. ㅜ 아쉽네요,2
정육면체,진짜 좋아하는 곳인데 가격 오르면서 면추가도 안되는걸로 바꼈네요 ㅠ 비싸도 그게 메리트여서 자주 왔었는데 아쉬워요.,2
정육면체,유명하다기에 일부러 찾아가봄 우육탕은 특으로 시키니 세상 성의없는 고기만 많고 시그니처라는 깨거시기도 첫술만 고소하고 물림 유린기도 쏘쏘 전반적으로 대만 공항서 파는 음식 수준인듯 나도 타이어는 미쉐린 쓰지만 한국 가이드나 빕구르망은 거르는걸로 맘먹게 해줌,2
정육면체,"음식이 매우 맛있고 2인 기준 홍탕+초유린기+깨부수면의 조화가 정말 좋아서 홀 직원의 고객 응대만 조금 나아지면 좋겠습니다. 제가 방문했을 때, 맛집답게 11시쯤이지만 웨이팅이 한 팀 있었습니다. 비오는 날이라서 우산을 접어두고 앞사람 뒤에 기다리다가 앞사람을 안내하기 위해 종업원이 와서야 메뉴판을 받았습니다. 10분정도 기다린 후 들어갔는데 저희 테이블에 앞사람이 남기고 간 그릇이 있 었습니다. 그것도 쌓여진채로요. 그리고 저희가 시킨 음식이 나올 때 그릇을 들고가서 조금 불쾌했습니다. 그리고 옆테이블에서는 종업원이 어떤 메뉴를 중복으로 결제를 하고, 테이블을 정리할...",2
정육면체,기대를 많이해서 그런가 특별한맛은 못 느낌,2
정육면체,맛이 없는건 아니지만 줄서서 먹을 정도는 아닙니다. 이정도 맛을 내거나 이상인 집들이 사실 수두룩해서..괜한 기대를 가지고 갔나봅니다. 우육면 고기는 얇은데 질기고 깨부수면은 즈마장 그냥 들어간 비빔면이고 유린기는 그냥 흔한 유린기였습니다. 특별할게 하나도 없어요...,2
정육면체,신촌 맛집이라 찾아보고 갔지만... 바이럴 맛집이라고 생각합니다. 음식의 맛에 개성은 없고 면은 너무 오래 삶아 퍼져서 나옵니다. 그냥 만만하게 한끼 때우기 위한 매장이지 꼭 찾아가서 먹을 맛집은 아 니라고 생각합니다.,2
정육면체,기대했는데 실망스러워요 ㅜㅜ 음식온도도 중요하다고 생각하는데 유린기기 젤 맛잇어요,2
정육면체,줄을 서서먹을 정도는 아닙니다. 주말엔 오후3:30분 이후면 줄 안서도 될것 같습니다. 그냥 우육면입니다......,2
정육면체,국물 부족하고 양도 적습니다. 전반적으로 기대 이하예요.,2
정육면체,맛은 좋은데 직원서비스가 꽝,2
정육면체,음....?,2
정육면체,"불친절해서 1점이나, 밥을 공짜로 추가해줘서 1점을 더줬습니다",2
정육면체,그냥 음식점이에요! 백탕은 짜고 유린기는 새콤한데 간이 잘 맞지는 않는듯 하네요~ 양도 많지 않고 위생이나 서비스도 그럭저럭 입니다. 직원분들이 분위기 좋은건 좋은데 말이 좀 많으시고 시끄럽네요 . 문도 그냥 열어놓아서 찬 바람 다 들어오네요~ 기대했는데 실망입니다ㅠㅠ,2
정육면체,마파새우는 미지근하고 유린기의 닭살은 좀 흐드러지는 느낌이라 저는 별로고 특출한 느낌은 딱히 아니였습니다. 마파새우면이 미지근한건 면이 쉽게 불어서 차게 서빙을 하는 이유가 있답니다. 저는 별로였지만 다른분께는 맛있을 수도 있을것 같습니다. 어찌됬든 잘 먹고 갑니다~,2
정육면체,"맛은 한국식으로 바뀐 우육면입니다. 개인적으로 향과 맛이 강한 현지 스타일을 선호하는데, 그렇지 않아 아쉬웠습니다. 맛은 개인차가 있다고 하나, 이가 빠진 그릇에 음식이 나왔습니다. 먹다가 다칠 수도 있고, 음식을 테이블로 내리다가 베이거나 할 수도 있는데 기본이 되어 있지 않은 모습에 음식을 먹기 전부터 기분이 좋지 않았습니다. 그리고 음식을 추가로 주문할 때도 주방에 직원 분들이 계시지 않아 약 10분만 기다렸습니다. 그러나 그 동안에도 주방은 비워져 있어 제가 자리에서 일어나 직원을 찾아야 했습니다. 평균 식사 시간보다 살짝 이르게 갔지만 직원이 여러명인데 한 명도 주방 ...",2
정육면체,기름에 절여진 음식을 먹는듯했네요 다른 곳 마제소바는 참 좋아하는데.... 여긴 저랑 안맞는듯 합니다,2
정육면체,"별점 후기에 지난 주에 먹고 탈났다는 분도 있어서 갈까말까 고민했지만 다시 올 기회가 자주 없어서 우선은 가보기로 했습니다. 취향은 다 다른 것이고 호불호는 당연히 있기 마련인데...리뷰 시스템이 이러니 어쩔수가 없네요. 빨리 별점 시스템이 사라졌으면 좋겠습니다. 저는 개인적으로 꾸덕한 면의 식감이 와 닿지 않았습니다. 면요리 정말 좋아하는데 이런 식감은 처음입니다. 탕의 맛 자체는 좋고 고수 추가해달라고 요청할 수 있습니다. 다만 역시 면과 조화롭게 어울리지 않아서 국물만 먹었습니다. 일반 사이즈로 시켰는데 양지고기도 엄청 많이 들어있습니다. 닭튀김의 경우 소스, 튀김 맛...",3
정육면체,느끼해용 ㅠ딱히 특별한 맛은 아닌 거 같아요 개인적으론 안맞네여 ㅠ,3
